"id","image","name","displayName","unlock_key","allow_team_color","lockdesc"
"458","PlayerIDNamePlate_536","$NAMEPLATE_SERIESX2",,"eUnlockItemId_NAMEPLATE_SERIESX2",,"$NAMEPLATE_GRANTED_LOCK"
"460","PlayerIDNamePlate_537","$NAMEPLATE_HALOWINAMP",,"eUnlockItemId_NAMEPLATE_HALOWINAMP",,"$NAMEPLATE_GRANTED_LOCK"
"461","PlayerIDNamePlate_538","$NAMEPLATE_HALO20TH",,"eUnlockItemId_NAMEPLATE_HALO20TH",,"$NAMEPLATE_GRANTED_LOCK"
"462","PlayerIDNamePlate_539","$NAMEPLATE_PLATINUMHALO",,"eUnlockItemId_NAMEPLATE_PLATINUMHALO",,"$NAMEPLATE_GRANTED_LOCK"
"463","PlayerIDNamePlate_540","$NAMEPLATE_XBOXONE",,"eUnlockItemId_NAMEPLATE_XBOXONE",,"$NAMEPLATE_GRANTED_LOCK"
"464","PlayerIDNamePlate_541","$NAMEPLATE_20THKEYART1",,"eUnlockItemId_NAMEPLATE_20THKEYART1",,"$NAMEPLATE_GRANTED_LOCK"
"465","PlayerIDNamePlate_542","$NAMEPLATE_GHOSTSOFONYX",,"eUnlockItemId_NAMEPLATE_GHOSTSOFONYX",,"$NAMEPLATE_GRANTED_LOCK"
"466","PlayerIDNamePlate_543","$NAMEPLATE_20THKEYART2",,"eUnlockItemId_NAMEPLATE_20THKEYART2",,"$NAMEPLATE_GRANTED_LOCK"
"467","PlayerIDNamePlate_544","$NAMEPLATE_COLEPROTOCOL",,"eUnlockItemId_NAMEPLATE_COLEPROTOCOL",,"$NAMEPLATE_GRANTED_LOCK"
"468","PlayerIDNamePlate_545","$NAMEPLATE_CONTACTHARVEST",,"eUnlockItemId_NAMEPLATE_CONTACTHARVEST",,"$NAMEPLATE_GRANTED_LOCK"
"469","PlayerIDNamePlate_546","$NAMEPLATE_DREAMSHIFT",,"eUnlockItemId_NAMEPLATE_DREAMSHIFT",,"$NAMEPLATE_GRANTED_LOCK"
"470","PlayerIDNamePlate_547","$NAMEPLATE_DREAMMOVES",,"eUnlockItemId_NAMEPLATE_DREAMMOVES",,"$NAMEPLATE_GRANTED_LOCK"
"471","PlayerIDNamePlate_548","$NAMEPLATE_DREAMRING",,"eUnlockItemId_NAMEPLATE_DREAMRING",,"$NAMEPLATE_GRANTED_LOCK"
"472","PlayerIDNamePlate_549","$NAMEPLATE_DREAMCAT",,"eUnlockItemId_NAMEPLATE_DREAMCAT",,"$NAMEPLATE_GRANTED_LOCK"
"473","PlayerIDNamePlate_550","$NAMEPLATE_BLUETEAM",,"eUnlockItemId_NAMEPLATE_BLUETEAM",,"$NAMEPLATE_GRANTED_LOCK"
"474","PlayerIDNamePlate_551","$NAMEPLATE_20THLEGENDARY",,"eUnlockItemId_NAMEPLATE_20THLEGENDARY",,"$NAMEPLATE_GRANTED_LOCK"
"475","PlayerIDNamePlate_552","$NAMEPLATE_BELIEVE",,"eUnlockItemId_NAMEPLATE_BELIEVE",,"$NAMEPLATE_GRANTED_LOCK"
"476","PlayerIDNamePlate_553","$NAMEPLATE_ASCENSION",,"eUnlockItemId_NAMEPLATE_ASCENSION",,"$NAMEPLATE_GRANTED_LOCK"
"477","PlayerIDNamePlate_554","$NAMEPLATE_CORTANAALERT",,"eUnlockItemId_NAMEPLATE_CORTANAALERT",,"$NAMEPLATE_GRANTED_LOCK"
"478","PlayerIDNamePlate_555","$NAMEPLATE_REVOLVERALPHA",,"eUnlockItemId_NAMEPLATE_REVOLVERALPHA",,"$NAMEPLATE_GRANTED_LOCK"
"479","PlayerIDNamePlate_556","$NAMEPLATE_REVOLVERDELTA",,"eUnlockItemId_NAMEPLATE_REVOLVERDELTA",,"$NAMEPLATE_GRANTED_LOCK"
"480","PlayerIDNamePlate_557","$NAMEPLATE_REVOLVERREQUIEM",,"eUnlockItemId_NAMEPLATE_REVOLVERREQUIEM",,"$NAMEPLATE_GRANTED_LOCK"
"481","PlayerIDNamePlate_558","$NAMEPLATE_REVOLVERMOMBASA",,"eUnlockItemId_NAMEPLATE_REVOLVERMOMBASA",,"$NAMEPLATE_GRANTED_LOCK"
"482","PlayerIDNamePlate_559","$NAMEPLATE_CLIPPY",,"eUnlockItemId_NAMEPLATE_CLIPPY",,"$NAMEPLATE_GRANTED_LOCK"
"483","PlayerIDNamePlate_560","$NAMEPLATE_SKYPE",,"eUnlockItemId_NAMEPLATE_SKYPE",,"$NAMEPLATE_GRANTED_LOCK"
"484","PlayerIDNamePlate_561","$NAMEPLATE_MENTALHEALTH2022",,"eUnlockItemId_NAMEPLATE_MENTALHEALTH2022",,"$NAMEPLATE_MENTALHEALTH2022_DESC"
"485","PlayerIDNamePlate_562","$NAMEPLATE_APAMONTH2022",,"eUnlockItemId_NAMEPLATE_APAMONTH2022",,"$NAMEPLATE_APAMONTH2022_DESC"
"486","PlayerIDNamePlate_563","$NAMEPLATE_CHICKENDINNER2022",,"eUnlocKItemId_NAMEPLATE_CHICKENDINNER2022",,"$NAMEPLATE_CHICKENDINNER2022_DESC"
"487","PlayerIDNamePlate_564","$NAMEPLATE_JUNETEENTH2022",,"eUnlockItemId_NAMEPLATE_JUNETEENTH2022",,"$NAMEPLATE_JUNETEENTH2022_DESC"
"488","PlayerIDNamePlate_565","$NAMEPLATE_MEMORIAL2022",,"eUnlockItemId_NAMEPLATE_MEMORIAL2022",,"$NAMEPLATE_MEMORIAL2022_DESC"
"489","PlayerIDNamePlate_566","$NAMEPLATE_HALOWEEN2022",,"eUnlockItemId_NAMEPLATE_HALOWEEN2022",,"$NAMEPLATE_HALOWEEN2022_DESC"
"490","PlayerIDNamePlate_567","$NAMEPLATE_VETERANSDAY2022",,"eUnlockItemId_NAMEPLATE_VETERANSDAY2022",,"$NAMEPLATE_VETERANSDAY2022_DESC"
"491","PlayerIDNamePlate_568","$NAMEPLATE_HALODAYS2022",,"eUnlockItemId_NAMEPLATE_HALODAYS2022",,"$NAMEPLATE_HALODAYS2022_DESC"
"492","PlayerIDNamePlate_569","$NAMEPLATE_343DAY2022",,"eUnlockItemId_NAMEPLATE_343DAY2022",,"$NAMEPLATE_343DAY2022_DESC"
"493","PlayerIDNamePlate_570","$NAMEPLATE_VALENTINES2023",,"eUnlockItemId_NAMEPLATE_VALENTINES2023",,"$NAMEPLATE_VALENTINES2023_DESC"
"494","PlayerIDNamePlate_571","$NAMEPLATE_PULASKIS2023",,"eUnlockItemId_NAMEPLATE_PULASKI2023",,"$NAMEPLATE_PULASKIS2023_DESC"
"495","PlayerIDNamePlate_572","$NAMEPLATE_TERMINALNETWORK",,"eUnlockItemId_NAMEPLATE_TERMINALNETWORK",,"$NAMEPLATE_TERMINALNETWORK_DESC"
"496","PlayerIDNamePlate_573","$NAMEPLATE_WELCOMETOEARTH",,"eUnlockItemId_NAMEPLATE_WELCOMETOEARTH",,"$NAMEPLATE_WELCOMETOEARTH_DESC"
"497","PlayerIDNamePlate_574","$NAMEPLATE_GRUNTWORKS",,"eUnlockItemId_NAMEPLATE_GRUNTWORKS",,"$NAMEPLATE_GRUNTWORKS_DESC"
"498","PlayerIDNamePlate_575","$NAMEPLATE_RABBITNEWYEAR",,"eUnlockItemId_NAMEPLATE_RABBITNEWYEAR",,"$NAMEPLATE_RABBITNEWYEAR_DESC"
"499","PlayerIDNamePlate_576","$NAMEPLATE_343DAY2023",,"eUnlockItemId_NAMEPLATE_343DAY2023",,"$NAMEPLATE_343DAY2023_DESC"
"500","PlayerIDNamePlate_577","$NAMEPLATE_APAMONTH2023",,"eUnlockItemId_NAMEPLATE_APAMONTH2023",,"$NAMEPLATE_APAMONTH2023_DESC"
"501","PlayerIDNamePlate_578","$NAMEPLATE_BASTILLEDAY2023",,"eUnlockItemId_NAMEPLATE_BASTILLEDAY2023",,"$NAMEPLATE_BASTILLEDAY2023_DESC"
"502","PlayerIDNamePlate_579","$NAMEPLATE_BLACKHISTORY2023",,"eUnlockItemId_NAMEPLATE_BLACKHISTORY2023",,"$NAMEPLATE_BLACKHISTORY2023_DESC"
"503","PlayerIDNamePlate_614","$NAMEPLATE_DISABILITYPRIDE2023",,"eUnlockItemId_NAMEPLATE_DISABILITYPRIDE2023",,"$NAMEPLATE_DISABILITYPRIDE2023_DESC"
"504","PlayerIDNamePlate_583","$NAMEPLATE_HALODAYS2023",,"eUnlockItemId_NAMEPLATE_HALODAYS2023",,"$NAMEPLATE_HALODAYS2023_DESC"
"505","PlayerIDNamePlate_582","$NAMEPLATE_HALOWEEN2023",,"eUnlockItemId_NAMEPLATE_HALOWEEN2023",,"$NAMEPLATE_HALOWEEN2023_DESC"
"506","PlayerIDNamePlate_584","$NAMEPLATE_INDEPENDENCEDAY2023",,"eUnlockItemId_NAMEPLATE_INDEPENDENCEDAY2023",,"$NAMEPLATE_INDEPENDENCEDAY2023_DESC"
"507","PlayerIDNamePlate_585","$NAMEPLATE_INTERNATIONALWOMENSDAY2023",,"eUnlockItemId_NAMEPLATE_INTERNATIONALWOMENSDAY2023",,"$NAMEPLATE_INTERNATIONALWOMENSDAY2023_DESC"
"508","PlayerIDNamePlate_590","$NAMEPLATE_MEMORIALDAY2023",,"eUnlockItemId_NAMEPLATE_MEMORIALDAY2023",,"$NAMEPLATE_MEMORIALDAY2023_DESC"
"509","PlayerIDNamePlate_591","$NAMEPLATE_MENTALHEALTH2023",,"eUnlockItemId_NAMEPLATE_MENTALHEALTH2023",,"$NAMEPLATE_MENTALHEALTH2023_DESC"
"510","PlayerIDNamePlate_597","$NAMEPLATE_INTERNATIONALPIRATEMONTH2023",,"eUnlockItemId_NAMEPLATE_INTERNATIONALPIRATEMONTH2023",,"$NAMEPLATE_INTERNATIONALPIRATEMONTH2023_DESC"
"511","PlayerIDNamePlate_598","$NAMEPLATE_PURPLEHEARTDAY2023",,"eUnlockItemId_NAMEPLATE_PURPLEHEARTDAY2023",,"$NAMEPLATE_PURPLEHEARTDAY2023_DESC"
"512","PlayerIDNamePlate_604","$NAMEPLATE_VETERANSDAY2023",,"eUnlockItemId_NAMEPLATE_VETERANSDAY2023",,"$NAMEPLATE_VETERANSDAY2023_DESC"
"513","PlayerIDNamePlate_605","$NAMEPLATE_WOMENSHISTORYMONTH2023",,"eUnlockItemId_NAMEPLATE_WOMENSHISTORYMONTH2023",,"$NAMEPLATE_WOMENSHISTORYMONTH2023_DESC"
"514","PlayerIDNamePlate_611","$NAMEPLATE_GRASSROOTS2023",,"eUnlockItemId_NAMEPLATE_GRASSROOTS2023",,"$NAMEPLATE_GRASSROOTS2023_DESC"
"515","PlayerIDNamePlate_601","$NAMEPLATE_VALENTINES2024",,"eUnlockItemId_NAMEPLATE_VALENTINES2024",,"$NAMEPLATE_VALENTINES2024_DESC"
"516","PlayerIDNamePlate_586","$NAMEPLATE_DRAGONNEWYEAR",,"eUnlockItemId_NAMEPLATE_DRAGONNEWYEAR",,"$NAMEPLATE_DRAGONNEWYEAR_DESC"
"517","PlayerIDNamePlate_606","$NAMEPLATE_ONTHEMONEY",,"eUnlockItemId_NAMEPLATE_ONTHEMONEY",,"$NAMEPLATE_ONTHEMONEY_DESC"
"518","PlayerIDNamePlate_607","$NAMEPLATE_BAYDOORS",,"eUnlockItemId_NAMEPLATE_BAYDOORS",,"$NAMEPLATE_BAYDOORS_DESC"
"519","PlayerIDNamePlate_612","$NAMEPLATE_GRASSROOTSUNITED",,"eUnlockItemId_NAMEPLATE_GRASSROOTSUNITED",,"$NAMEPLATE_GRASSROOTSUNITED_DESC"
"520","PlayerIDNamePlate_609","$NAMEPLATE_UNLIKELYPAIRING",,"eUnlockItemId_NAMEPLATE_UNLIKELYPAIRING",,"$NAMEPLATE_UNLIKELYPAIRING_DESC"
"521","PlayerIDNamePlate_608","$NAMEPLATE_SPINNINGRINGS",,"eUnlockItemId_NAMEPLATE_SPINNINGRINGS",,"$NAMEPLATE_SPINNINGRINGS_DESC"
"522","PlayerIDNamePlate_610","$NAMEPLATE_SPARTANFLAG",,"eUnlockItemId_NAMEPLATE_SPARTANFLAG",,"$NAMEPLATE_SPARTANFLAG_DESC"
"523","PlayerIDNamePlate_613","$NAMEPLATE_DANCINGGRUNTWORKS",,"eUnlockItemId_NAMEPLATE_DANCINGGRUNTWORKS",,"$NAMEPLATE_DANCINGGRUNTWORKS_DESC"
"524","PlayerIDNamePlate_580","$NAMEPLATE_DIEDEMUERTOS",,"eUnlockItemId_NAMEPLATE_DIEDEMUERTOS",,"$NAMEPLATE_DIEDEMUERTOS_DESC"
"525","PlayerIDNamePlate_581","$NAMEPLATE_GROUNDHOGDAY",,"eUnlockItemId_NAMEPLATE_GROUNDHOGDAY",,"$NAMEPLATE_GROUNDHOGDAY_DESC"
"526","PlayerIDNamePlate_587","$NAMEPLATE_MARDIGRAS",,"eUnlockItemId_NAMEPLATE_MARDIGRAS",,"$NAMEPLATE_MARDIGRAS_DESC"
"527","PlayerIDNamePlate_588","$NAMEPLATE_MAROONEDWITHOUTACOMPASSDAY",,"eUnlockItemId_NAMEPLATE_MAROONEDWITHOUTACOMPASSDAY",,"$NAMEPLATE_MAROONEDWITHOUTACOMPASSDAY_DESC"
"528","PlayerIDNamePlate_589","$NAMEPLATE_MASTERCHIEFDAY",,"eUnlockItemId_NAMEPLATE_MASTERCHIEFDAY",,"$NAMEPLATE_MASTERCHIEFDAY_DESC"
"529","PlayerIDNamePlate_592","$NAMEPLATE_MEXICANINDEPENDENCEDAY",,"eUnlockItemId_NAMEPLATE_MEXICANINDEPENDENCEDAY",,"$NAMEPLATE_MEXICANINDEPENDENCEDAY_DESC"
"530","PlayerIDNamePlate_593","$NAMEPLATE_NATIONALBIRDDAY",,"eUnlockItemId_NAMEPLATE_NATIONALBIRDDAY",,"$NAMEPLATE_NATIONALBIRDDAY_DESC"
"531","PlayerIDNamePlate_594","$NAMEPLATE_NATIONALCATDAY",,"eUnlockItemId_NAMEPLATE_NATIONALCATDAY",,"$NAMEPLATE_NATIONALCATDAY_DESC"
"532","PlayerIDNamePlate_595","$NAMEPLATE_NATIONALDOGDAY",,"eUnlockItemId_NAMEPLATE_NATIONALDOGDAY",,"$NAMEPLATE_NATIONALDOGDAY_DESC"
"533","PlayerIDNamePlate_596","$NAMEPLATE_NEWYEARS2024",,"eUnlockItemId_NAMEPLATE_NEWYEARS2024",,"$NAMEPLATE_NEWYEARS2024_DESC"
"534","PlayerIDNamePlate_599","$NAMEPLATE_SUMMERSOLSTICE",,"eUnlockItemId_NAMEPLATE_SUMMERSOLSTICE",,"$NAMEPLATE_SUMMERSOLSTICE_DESC"
"535","PlayerIDNamePlate_600","$NAMEPLATE_SUPERBOWLDAY",,"eUnlockItemId_NAMEPLATE_SUPERBOWLDAY",,"$NAMEPLATE_SUPERBOWLDAY_DESC"
"536","PlayerIDNamePlate_602","$NAMEPLATE_WORLDANIMALDAY",,"eUnlockItemId_NAMEPLATE_WORLDANIMALDAY",,"$NAMEPLATE_WORLDANIMALDAY_DESC"
"537","PlayerIDNamePlate_603","$NAMEPLATE_WORLDWHALEDAY",,"eUnlockItemId_NAMEPLATE_WORLDWHALEDAY",,"$NAMEPLATE_WORLDWHALEDAY_DESC"
